team,r_colley,r_massey,r_elo_final,r_elo_mov,ts_score,r_pagerank,r_bt_pois,games_count,sos_score,consistency,r_colley_z,pos_r_colley,r_massey_z,pos_r_massey,r_elo_final_z,pos_r_elo_final,r_elo_mov_z,pos_r_elo_mov,ts_score_z,pos_ts_score,r_pagerank_z,pos_r_pagerank,r_bt_pois_z,pos_r_bt_pois,borda_score,pca_score,is_anomaly,anomaly_score,rating_integrado,rating_ajustado,NOTA_FINAL,ci_lower,ci_upper,incerteza
ifsp_midas,-0.049210811270445486,-0.3874460683241743,1379.4121298771795,1380.2430703037999,-1.8307231651346338,0.0029944995845784623,-0.5533600132030517,5.0,0.728236015095467,0.9871762049278149,-1.7739736025186732,54,-1.0176920631334623,45,-1.5970281305219691,53,-1.602081358067464,53,-1.4441547709542584,54,-0.5166937924305977,45,-0.8411912305436935,44,348,-3.3652612500086376,False,-0.5367917396622628,-1.0561468988306997,-1.0561468988306997,8.92,0.0,25.66,8.54
inatel_white,0.16405611172899445,0.16074006886708736,1562.1827344284188,1557.594377686999,18.924597813590225,0.017942576704504914,0.9971731328141505,11.0,-0.15022432111399928,0.8538495839657372,0.5657191899575975,17,0.4222107428296087,20,0.678568199752227,13,0.6325075518424065,14,0.9585093700193023,13,-0.00813932923236071,14,0.3836267454520325,22,113,1.4024889171840944,False,-0.4204796051498791,0.527002765478569,0.527002765478569,49.38,35.27,63.49,7.2
macklogic_red,0.2712194071620015,0.6610263830329237,1699.6039065635669,1699.159132994837,27.19901340770353,0.12105324532601161,2.6751250501164905,13.0,0.6288194086199039,0.7675813092859065,1.7413782486446792,3,1.7362966320555453,3,2.389538712655753,2,2.416193485216961,2,1.9163669553520961,1,3.499829642972115,2,1.7090970692870826,3,16,5.739943653051243,False,-0.5888320196850876,2.2743529794752106,2.2743529794752106,94.03,80.19,100.0,7.06
macklogic_white,0.0860393185960467,0.07997143491838002,1469.5303082507394,1471.0152780359592,14.484658848508936,0.009212066108107961,0.7565009870371436,9.0,-0.012180000575006534,0.8522494490092787,-0.2901816033677202,35,0.21005838295340248,25,-0.47500636722262707,38,-0.4583707662529397,38,0.4445360062516721,20,-0.3051634945598552,23,0.19351177033761371,25,204,-0.2532214994013595,False,-0.4210515051928828,-0.053450544626254655,-0.053450544626254655,34.55,19.46,49.64,7.7
maua_pipao,0.200018991063834,0.4522319958768079,1594.2356233352373,1591.831301203526,21.582586806628637,0.027631923444478984,2.078936996175775,9.0,0.7422448313643737,0.8867403486684997,0.9602580541800577,8,1.1878631647740903,7,1.07764460785479,9,1.0638855367487143,9,1.2662017852424643,7,0.3215057810086377,8,1.2381481912084733,8,56,2.727449057300066,False,-0.46051442526203423,1.1659860474418755,1.1659860474418755,65.71,50.86,80.56,7.58
maua_rbty,0.06740021797983284,-0.06648273836394464,1464.1699490545293,1462.4122018532335,9.675094832113903,0.006841250311079135,0.2424138906907992,6.0,0.4283304311048223,0.757011594121683,-0.4946660529797686,41,-0.1746280597478024,31,-0.5417458396109647,39,-0.5667677040183385,40,-0.1122256553846043,31,-0.38582195954681053,26,-0.2125828161920854,30,238,-0.9414420952674739,False,-0.4480364092017944,-0.23548411769377847,-0.23548411769377847,29.89,12.11,47.67,9.07
pato,-0.013296117973613485,-0.47524109480289434,1405.0608846888463,1406.7442474533598,3.7966264134116194,0.003439767895425533,-1.0272218463866902,5.0,-1.149970616383697,0.8039724556857879,-1.3799633740745074,48,-1.2483004211339577,49,-1.2776867765398046,50,-1.268172138948996,50,-0.7927251421397958,42,-0.5015451425416995,44,-1.2155105367206989,48,331,-2.9400774339234372,False,-0.49605287883256116,-1.2294440489507896,-1.2294440489507896,4.49,0.0,22.75,9.32
puc_clerigos,0.09916538656145969,-0.06762977456756186,1494.3887075082957,1494.6953708510969,-0.0012222068049787538,0.0029944995845784623,0.23755965182711578,2.0,2.3175884587118007,1.0,-0.1461791196243265,30,-0.17764094266489341,32,-0.16550538228099537,30,-0.16000661224075588,30,-1.2323692556658563,46,-0.5166937924305977,45,-0.2164173417778742,31,244,-0.9685757953344231,False,0.0,0.08356836134508208,0.08356836134508208,38.05,18.17,57.93,10.14
puc_priests,0.11106986494290425,0.29179580479773237,1498.1966866373095,1501.2813524199591,19.1996201308744,0.026958799551130664,1.4721524289747445,15.0,0.15640845234677164,0.7340024191169258,-0.015578359433640254,27,0.7664506079071365,15,-0.11809391065501405,28,-0.0770246393881293,27,0.9903463269318683,11,0.2986051659327806,9,0.7588287729982652,13,130,0.9760891642930122,False,-0.45094511193226827,0.42402720705043606,0.42402720705043606,46.75,33.43,60.07,6.8
pucc_cardinals,0.14306814346030533,0.13440021818583953,1535.8336500596974,1534.2213596549527,17.736292325227566,0.010934873559613971,1.0544929971966166,10.0,-0.2586500671003556,0.8963188934191515,0.33546595895326786,21,0.35302470850392775,24,0.35050735078382556,16,0.33801247505854165,16,0.8209495130391263,14,-0.2465511786301611,20,0.42890562288694467,21,132,0.9312998471617534,False,-0.401308261461342,0.3368781156422791,0.3368781156422791,44.52,30.24,58.8,7.29
raposa,-0.021481327708339496,-0.6963338593495976,1414.0278550343764,1414.3767443909317,-1.0276460902663054,0.0029944995845784623,-1.3446557163318265,4.0,0.22436713326201518,1.0,-1.4697610602412243,49,-1.8290376387514435,55,-1.166042976585937,48,-1.1720042941032416,48,-1.35118947823718,50,-0.5166937924305977,45,-1.4662621643768927,51,346,-3.4288160606420672,False,0.0,-1.1653317674195574,-1.1653317674195574,6.13,0.0,23.66,8.94
stings_yellow,0.025408377617702163,-0.31148974776408145,1425.5529536906831,1426.7298367223086,6.8878325880958435,0.00484395808399469,-0.6324128941093882,6.0,-1.7358382460694712,0.7192094452855882,-0.9553469914783717,46,-0.8181800512728831,43,-1.0225490472818566,46,-1.0163579471206163,46,-0.4348829176864626,33,-0.4537726309439312,33,-0.9036377444005833,46,293,-2.1420006845591457,False,-0.4704812235737867,-1.0422235721829352,-1.0422235721829352,9.28,0.0,27.36,9.23
totale_umc_tuta,0.04597188888356808,-0.36249647774983834,1456.0422827481675,1456.7024251999362,4.467830611210594,0.004290272961472172,-0.7823905249673955,4.0,-0.9595596488142815,1.0,-0.7297503615833671,43,-0.9521577800892308,44,-0.6429398344870116,42,-0.6387096805155977,42,-0.7150256327476939,41,-0.47260977220338674,34,-1.0221100896993538,47,293,-1.966964032355849,False,0.0,-0.8343132045080928,-0.8343132045080928,14.59,0.0,32.12,8.94
ufg_eagles,0.2431514042855762,0.3591833578485797,1644.011613202258,1640.9661919228051,23.220910636448835,0.03360328031243476,1.6624766054922708,10.0,0.01024068880434905,0.8445739202064276,1.4334519040171627,5,0.9434553151440985,12,1.697383543200945,5,1.682974753010877,5,1.4558563765275805,5,0.5246596824893985,7,0.9091722037491895,11,50,3.311973879229402,False,-0.5039774157752401,1.2532889449232778,1.2532889449232778,67.94,53.31,82.57,7.47
ufgd_duendes,-0.037951974892647074,-0.5839510942464472,1403.6248965311029,1404.4752091231867,-1.6813430343565603,0.0029944995845784623,-1.6415236597965224,4.0,-0.15889772478528255,1.0,-1.6504560032851825,52,-1.5338454625263522,50,-1.295565632880524,51,-1.2967615413254314,51,-1.426862324166164,52,-0.5166937924305977,45,-1.7007680790594857,53,354,-3.6030751173188063,False,0.0,-1.2937223547874437,-1.2937223547874437,2.85,0.0,20.38,8.94
ufmg_fenix,0.19734163867671894,0.060489823649369334,1567.8221283399341,1569.2973391582268,15.373578440252157,0.010145959588942481,0.7057948953324342,6.0,-0.3693474784198565,0.845108300985527,0.9308855570532122,10,0.15888666439324658,26,0.7487818105323848,10,0.7799623876852774,10,0.547438545291158,18,-0.27339113387293973,22,0.15345733308037446,27,123,1.1957366491032813,False,-0.46376226031013845,0.41011444190149615,0.41011444190149615,46.39,29.3,63.48,8.72
ufmt_turuna,0.14287932869143555,0.3592334787018393,1533.1229304152243,1532.4244093601046,16.67374832354963,0.020498920474845993,1.2397258929155688,8.0,1.4330661237790967,0.7667165028787141,0.33339452402269093,22,0.943586965969155,11,0.3167573739179569,17,0.3153712819386581,17,0.6979479765341019,17,0.07883105655344401,11,0.5752272807019252,17,112,1.250888151763477,False,-0.41238916691115146,0.7383297494400903,0.7383297494400903,54.78,38.49,71.07,8.31
ufpr_bbn,-0.028149901953643117,-0.29334813428868656,1354.1056087945292,1355.0940800460203,7.095884959544291,0.005204335558982127,-0.6204377735870646,9.0,-1.046577834679042,0.7709300992312397,-1.5429201553244818,50,-0.7705280616006149,42,-1.9121084830167332,55,-1.9189533087435342,55,-0.41079849264499513,32,-0.441512085867089,31,-0.8941781962973179,45,310,-3.0369708901128183,False,-0.5595534187925976,-1.245294116626515,-1.245294116626515,4.09,0.0,19.76,7.99
ufpr_bbn_academy,0.07557971773398284,-0.40196170358564326,1475.5935338710108,1475.3807284676786,4.486961402499585,0.004005569631666043,-0.21273195176022183,4.0,1.1334997372450946,1.0,-0.4049310094404738,38,-1.0558198130441343,46,-0.3995158144338388,36,-0.40336701541842196,36,-0.7128110263696176,40,-0.4822957771589873,36,-0.5721177354975412,39,271,-1.5233447778858018,False,0.0,-0.3177504955942992,-0.3177504955942992,27.79,10.26,45.32,8.94
ufu_saints_insane,0.1641586550121039,0.40594358658007623,1560.3713450496477,1558.6110384827198,20.219716278728324,0.01973435113445839,2.114276940026909,10.0,0.7466734975253274,0.8035975215566739,0.5668441641309653,16,1.0662788963877545,8,0.6560153880834692,14,0.6453172625390924,13,1.108434042236595,8,0.052819339637672526,12,1.2660643944903787,5,76,2.06412997153384,False,-0.43015001400452524,0.9186573686923052,0.9186573686923052,59.39,44.48,74.3,7.61
ufu_saints_ravens,0.2609037353585915,0.7170583267489732,1671.2982045202011,1667.0892134752812,26.769748640104652,0.1409596470791828,2.9075569775245786,10.0,1.3916123448543751,0.8270624120714039,1.6282078487132636,4,1.8834739273328156,2,2.0371168784452083,3,2.012119291699682,3,1.8666746829391385,2,4.177073236015755,1,1.8927028203901948,2,17,5.726034807843958,True,-0.5990408823304616,2.3867431852045375,2.3867431852045375,96.9,82.15,100.0,7.53
unb_black,0.19806729089543582,0.4031716870554164,1562.582033955112,1562.6931251856365,13.463694591887574,0.017893087240184968,2.0885786537755364,5.0,0.9031456559808112,0.762889743902589,0.9388464880878891,9,1.0589980375104115,9,0.683539702362584,12,0.6967506904073124,12,0.32634779749718723,22,-0.009823029935754105,15,1.2457644589270433,7,86,1.9100963841581613,False,-0.4339131847449893,0.8854708529873403,0.8854708529873403,58.54,39.94,77.14,9.49
unesa_cyborgs,0.1423514039956622,0.2698646962634822,1524.4738104293133,1524.412441138245,13.149602214493257,0.008381443795520749,1.4014254805872035,6.0,0.9722837172461561,0.8298195422151163,0.3276028072937242,23,0.7088448740625214,17,0.20907098885419992,21,0.21442217928313442,21,0.28998803737148166,24,-0.3334224258531095,24,0.7029591916256261,15,145,0.8378967884825564,False,-0.40994518653060763,0.5073721393356212,0.5073721393356212,48.88,31.67,66.09,8.78
unicamp_tritons_black,0.1815508684057043,0.5346171851853856,1596.3679228035578,1594.4612779112886,22.48334246753642,0.08611060035762201,2.354976745925059,14.0,1.218962652401535,0.8064841358129873,0.7576493567501837,13,1.4042616783574995,4,1.1041929297639377,8,1.0970226862358021,8,1.3704744837211094,6,2.311032053017389,4,1.456201219259338,4,47,3.5232774246094487,False,-0.5316040033875001,1.5577663776232642,1.5577663776232642,75.72,62.49,88.95,6.75
unicamp_tritons_white,0.09299925996957474,-0.24634674978995344,1489.778942218716,1490.168264868092,5.136942907888887,0.003653589220209069,-0.23773223215896236,3.0,-1.1284180878838335,1.0,-0.2138259996075266,32,-0.6470710442987301,40,-0.22289954039602164,33,-0.21704718878272408,33,-0.637568284669998,35,-0.49427064240544627,38,-0.59186629289921,40,251,-1.1331032296645662,False,0.0,-0.5607707268555554,-0.5607707268555554,21.58,2.99,40.17,9.49
unifei,0.16111506417339097,0.146351223560728,1530.442497618351,1530.859482311695,10.423887127539455,0.00551756927568566,1.121764108851755,4.0,0.10598870541364908,1.0,0.5334537656180083,18,0.38441602799542685,22,0.2833844852573965,18,0.2956535325812305,18,-0.025544442451284195,30,-0.43085543729779546,30,0.48204532327456534,20,156,0.6164429581103388,False,0.0,0.28627813753763903,0.28627813753763903,43.23,25.7,60.76,8.94
uninassau_griffins,0.2249751081885614,0.4759815494836358,1601.8670115007844,1602.793530053466,19.51395644878746,0.018987602330108527,2.1080498641989216,7.0,0.2904926431867899,0.7175085152834842,1.234044755576184,6,1.250245349508015,5,1.1726596620920733,7,1.2020072984509933,7,1.0267343259432802,9,0.027413902249753937,13,1.2611454190840168,6,53,2.7708557389856443,False,-0.46519387064389245,1.0922872207861138,1.0922872207861138,63.82,46.49,81.15,8.84
unirv_rushone,0.18892285763736932,-0.05070250603339971,1526.2153045853693,1527.8543868081824,5.072177925997238,0.0035983323011199463,0.7442883886267578,2.0,-1.9103834471162675,1.0,0.8385254243041973,11,-0.13317863359499704,29,0.23075356587715845,20,0.25778996571808904,20,-0.6450655669207217,36,-0.4961505599761081,41,0.18386463051020663,26,183,0.12685210260763455,False,0.0,-0.23588365612757203,-0.23588365612757203,29.88,10.0,49.76,10.14
unit_troianos_debug,0.005917692428492752,-0.46595908864727453,1419.7131917829934,1420.02699582977,3.0301702964353563,0.0034810891030419714,-1.096937960180306,5.0,-0.6547794259374037,0.7637647671808849,-1.1691739413694104,47,-1.2239196756139732,48,-1.0952573517679227,47,-1.1008123227006874,47,-0.8814511430422325,44,-0.5001393373408373,43,-1.2705816260491154,49,325,-2.7669698991634477,False,-0.505223386185679,-1.08480151489308,-1.08480151489308,8.19,0.0,26.79,9.49
unit_troianos_trojan,0.07671843095706359,-0.24362000944649098,1486.0833345412589,1486.5127405649787,0.12972240663098944,0.0029944995845784623,-0.34184321925255357,2.0,1.4366922310619425,1.0,-0.3924384996632007,37,-0.6399088035828281,39,-0.26891192455157775,34,-0.2631060207596044,34,-1.2172109293996067,45,-0.5166937924305977,45,-0.6741070426815915,42,276,-1.4926140749440668,False,0.0,-0.25669590945165666,-0.25669590945165666,29.35,9.47,49.23,10.14
univap_carrascos,-0.03007403862954643,-0.11208040653341479,1408.7291287012417,1410.1501260419755,-1.3678227005066024,0.0029944995845784623,-0.15293055846962295,4.0,0.5375164724443555,1.0,-1.5640293299167463,51,-0.29439798074397255,35,-1.2320150853307446,49,-1.2252587900996654,49,-1.3905687845779542,51,-0.5166937924305977,45,-0.5248786154051653,37,317,-2.571857600699071,False,0.0,-0.8003070312502633,-0.8003070312502633,15.46,0.0,32.99,8.94
univap_carrascos_academy,0.04585561641274187,-0.6227810092807193,1474.8623508585329,1475.2519310622292,-0.3524349870658803,0.0029944995845784623,-1.3172534774040956,2.0,-1.3083752207629833,1.0,-0.7310259549014937,44,-1.6358387451358478,51,-0.40861945220994034,37,-0.404989835447713,37,-1.27302612403467,47,-0.5166937924305977,45,-1.444616219620777,50,311,-2.434552244266347,False,0.0,-1.0659729420522615,-1.0659729420522615,8.67,0.0,28.55,10.14
usp_stars,0.33570949124466126,0.4647025931114279,1641.1760721826151,1640.4580556826136,19.28858781522689,0.017290356543326946,1.6176939617373602,4.0,-0.7995279915778025,1.0,2.44888123500691,1,1.220619279407284,6,1.662079470346973,6,1.6765723440080385,6,1.0006453468852718,10,-0.03032877014130362,16,0.8737968960851643,12,57,3.423256755010954,False,0.0,1.15733649235911,1.15733649235911,65.49,47.96,83.02,8.94
white_cyber,0.052588897422571015,-0.6654571066305635,1454.2091985929862,1454.4225175226966,5.855010744485796,0.004006465267653517,-2.08185712854104,5.0,-2.739245022000753,0.7990757447480952,-0.6571569796902933,42,-1.747934670502443,53,-0.6657627582654623,44,-0.6674360343629373,44,-0.5544437768126471,34,-0.48226530637166276,35,-2.04860220910449,55,307,-2.604881144227619,False,-0.5896279751912967,-1.378638985909209,-1.378638985909209,0.68,0.0,18.98,9.34
wolf_gaming_cefet_rj,0.11689440911697158,0.15511437766205877,1511.0012198178501,1507.7262530133985,17.35666403585468,0.013652292973869494,1.128622264120537,11.0,-0.4418256918635999,0.8823834000540117,0.04832111373295472,26,0.4074339215967576,21,0.041329694623610594,25,0.004179743055207586,25,0.7770032267489587,16,-0.15410077444680453,18,0.48746280943211756,19,150,0.6254064335911359,False,-0.41259772487307783,0.19570188234740482,0.19570188234740482,40.91,26.99,54.83,7.1
